Point,x,y,Objective,Status,Time,Global_Time
"[20, 5]",20,5,3.6161241365810164,Optimal,2.0249997032806277,486.05902530020103
"[20, 6]",20,6,3.616123039081689,Optimal,1.4369999757036567,487.91846030019224
"[20, 7]",20,7,3.616122992916888,Optimal,1.5040000900626183,489.8432444999926
"[20, 8]",20,8,3.6161231300424648,Optimal,1.4380001462996006,491.70557350013405
"[20, 9]",20,9,3.6161229754861703,Optimal,1.8409997457638383,493.9901469000615
"[20, 10]",20,10,3.616122993146171,Optimal,1.8550002481788397,496.2679418004118
"[20, 11]",20,11,3.6161229932107712,Optimal,2.102999808266759,498.7930527999997
"[20, 12]",20,12,3.616122987777518,Optimal,1.7660001525655389,500.978635400068
"[20, 13]",20,13,3.614936080415791,Optimal,2.163999527692795,503.5525952000171
"[20, 14]",20,14,3.582329460681503,Optimal,2.5559997651726007,506.5294710001908
"[20, 15]",20,15,3.501778778002849,Optimal,1.3760002562776208,508.3434554999694
"[20, 16]",20,16,3.3808868240729706,Optimal,1.6349998069927096,510.39460620004684
"[20, 17]",20,17,3.237005211173394,Optimal,1.3219998450949788,512.1307333000004
"[20, 18]",20,18,3.0863479507104294,Optimal,1.4680002350360155,514.0106776002795
"[20, 19]",20,19,2.938908279472923,Optimal,1.6599996713921428,516.4465765003115
"[20, 20]",20,20,2.7994063838534844,Optimal,1.3520005624741316,518.232155600097
"[21, 1]",21,1,3.623728180143227,Optimal,3.13499984331429,523.2202746002004
"[21, 2]",21,2,3.6237281831342387,Optimal,1.3060002587735653,524.9573323000222
"[21, 3]",21,3,3.623728272728565,Optimal,1.3380000600591302,526.7271258002147
"[21, 4]",21,4,3.6237281438080378,Optimal,1.2829994782805443,528.467188199982
"[21, 5]",21,5,3.623728116150493,Optimal,1.5310002956539392,530.4298531003296
"[21, 6]",21,6,3.6237281833487023,Optimal,1.620999933220446,532.4730720003136
"[21, 7]",21,7,3.6237283127344635,Optimal,1.652000192552805,534.5698846001178
"[21, 8]",21,8,3.623729406006129,Optimal,1.2769997119903564,536.2613570000976
"[21, 9]",21,9,3.6237281635945253,Optimal,2.0240001613274217,538.709322000388
"[21, 10]",21,10,3.623728177104327,Optimal,1.5090003143996,540.639979599975
"[21, 11]",21,11,3.6237281828379375,Optimal,2.1720002638176084,543.2325943000615
"[21, 12]",21,12,3.6237281433567246,Optimal,2.1499996539205313,545.8021733001806
"[21, 13]",21,13,3.6237287310332023,Optimal,1.707999687641859,547.9309659004211
"[21, 14]",21,14,3.6147099725305427,Optimal,2.039000205695629,550.390837599989
"[21, 15]",21,15,3.5659402460448733,Optimal,1.5439999988302588,552.3517913999967
"[21, 16]",21,16,3.474614949812482,Optimal,1.484999991953373,554.2503102002665
"[21, 17]",21,17,3.3511483903874484,Optimal,3.0330000445246696,557.701238900423
"[21, 18]",21,18,3.2111275505903323,Optimal,1.5050002606585622,559.6237453003414
"[21, 19]",21,19,3.067381533242135,Optimal,1.3839997351169586,561.4170438000001
"[21, 20]",21,20,2.9275177639409717,Optimal,1.5469998819753528,563.3991090999916
"[21, 21]",21,21,2.795133416402583,Optimal,1.7430000007152557,565.9370205001906
"[22, 1]",22,1,3.6306146872188103,Optimal,2.7800002600997686,570.325834300369
"[22, 2]",22,2,3.630614681776432,Optimal,1.3299999525770545,572.0863513001241
"[22, 3]",22,3,3.6306141203014755,Optimal,1.1140001937747002,573.6232846002094
"[22, 4]",22,4,3.630614511847597,Optimal,1.5249999007210135,575.5779595002532
"[22, 5]",22,5,3.630614687437626,Optimal,1.5009995782747865,577.5097322002985
"[22, 6]",22,6,3.630614687262799,Optimal,1.6949999844655395,579.6353562003933
"[22, 7]",22,7,3.6306134422844734,Optimal,1.5819995664060116,581.6381920999847
"[22, 8]",22,8,3.630614013587393,Optimal,1.3760002562776208,583.4732661000453
"[22, 9]",22,9,3.630614634216053,Optimal,1.821000105701387,585.7218924001791
"[22, 10]",22,10,3.6306141360691018,Optimal,1.5230001881718636,587.6647109002806
"[22, 11]",22,11,3.63061467485844,Optimal,2.330999728292227,590.4257884002291
"[22, 12]",22,12,3.6306143806983697,Optimal,15.755000291392207,606.6036583003588
"[22, 13]",22,13,3.6306146618065385,Optimal,1.9999998388811946,609.04964760039
"[22, 14]",22,14,3.630306682550374,Optimal,2.2059997776523232,611.6729198000394
"[22, 15]",22,15,3.6076177130771705,Optimal,3.698000335134566,615.815845400095
"[22, 16]",22,16,3.5454876593874602,Optimal,1.8030001781880856,618.0312641002238
"[22, 17]",22,17,3.446798259805086,Optimal,1.4209997607395053,619.8720797002316
"[22, 18]",22,18,3.322956420664746,Optimal,1.481000566855073,621.7576427003369
"[22, 19]",22,19,3.187372316506307,Optimal,3.728999965824187,625.9185403999873
"[22, 20]",22,20,3.050159068615601,Optimal,1.7480002250522375,628.076406000182
"[22, 21]",22,21,2.917198220148396,Optimal,1.316000078804791,629.8087748000398
"[22, 22]",22,22,2.7912516990148157,Optimal,1.4600001275539398,631.6866418002173
"[23, 1]",23,1,3.6368796943159256,Optimal,3.2889997120946646,636.6845554001629
"[23, 2]",23,2,3.636876946646477,Optimal,1.206999714486301,638.3441069000401
"[23, 3]",23,3,3.63688007952982,Optimal,1.652000192552805,640.4201301001012
"[23, 4]",23,4,3.6368799874980513,Optimal,1.4929994707927108,642.3379559000023
"[23, 5]",23,5,3.6368795063336976,Optimal,1.95899975951761,644.7238552002236
"[23, 6]",23,6,3.6368799879636358,Optimal,1.6030000057071447,646.7530468003824
"[23, 7]",23,7,3.6368800630186326,Optimal,1.346999709494412,648.5470445002429
"[23, 8]",23,8,3.6368800290720973,Optimal,1.9769996870309114,650.9515417004004
"[23, 9]",23,9,3.6368794247584555,Optimal,1.8910001032054424,653.2691141003743
"[23, 10]",23,10,3.636878972986658,Optimal,1.4930000994354486,655.2133846003562
"[23, 11]",23,11,3.6368798482897144,Optimal,1.8129999982193112,657.4566956004128
"[23, 12]",23,12,3.6368799003608556,Optimal,1.6150001669302583,659.4953988003545
